1580656,0,0,0,0,0,0,0.000215710344491526,0,0,-4.70025188405998e-05,-8.23974551167339e-06,0.00104541785549372
1580664,-0.000171887,0,0,0,0.000171887,0,0.000215710344491526,5.67475672141882e-06,0,-4.70025188405998e-05,0,0.00104541785549372
1580672,-0.000687549,0,0,0,0.000687549,0,0.000215710344491526,5.67475672141882e-06,0,-4.70025188405998e-05,-1.64794910233468e-05,0.00104541785549372
1580680,-0.001661578,0,0,0,0.001661578,0,0.000209718375117518,-1.13495134428376e-05,6.72726991979289e-06,-4.70025188405998e-05,-8.23974551167339e-06,0.00104541785549372
1580688,-0.003265859,0,0,0,0.003265859,0,0.000209718375117518,-2.26990268856753e-05,2.01818093046313e-05,-4.70025188405998e-05,0,0.00104541785549372
1580696,-0.005729578,0,0,0,0.005729578,0,0.000203726420295425,-1.13495134428376e-05,6.72726991979289e-06,-4.70025188405998e-05,-8.23974551167339e-06,0.00104541785549372
1580704,-0.009052733,0,0,0,0.009110029,0,0.000209718375117518,5.67475672141882e-06,0,-4.70025188405998e-05,0,0.00104541785549372
1580712,-0.0135791,0,0,0,0.0135791,0,0.000107855172245763,1.70242692547617e-05,-1.34545398395858e-05,-4.70025188405998e-05,0,0.00104541785549372
1580720,-0.019308678,0,0,0,0.019308678,0,7.19034433132038e-05,-1.13495134428376e-05,6.72726991979289e-06,-4.70025188405998e-05,3.29589820466936e-05,0.00104541785549372
1580728,-0.026527946,0,0,0,0.026527946,0,-0.000209718375117518,-2.26990268856753e-05,2.01818093046313e-05,-4.70025188405998e-05,0.000123596197227016,0.00104541785549372
1580736,-0.0352942,0,0,0,0.0352942,0,-0.000844865455292165,-1.13495134428376e-05,6.72726991979289e-06,-4.70025188405998e-05,0.000626220717094839,0.00107860565185547
1580744,-0.045836624,0,0,0,0.045836624,0,-0.00186948955524713,0,0,-4.70025188405998e-05,0.00191162107512355,0.00111179344821721
1580752,-0.058327104,0,0,0,0.058327104,0,-0.00331954238936305,5.67475672141882e-06,0,-4.70025188405998e-05,0.00412811292335391,0.00111179344821721
1580760,-0.072822936,5.72958e-05,0,0,0.072822936,0,-0.00653722137212753,-5.67475672141882e-06,0,-4.70025188405998e-05,0.0072509772144258,0.00117816915735602
1580768,-0.089553303,0.000114592,0,0,0.089553303,0,-0.012193625792861,-1.13495134428376e-05,1.34545398395858e-05,-4.70025188405998e-05,0.0118405157700181,0.0012777327792719
1580776,-0.10874739,0.000171887,0,0,0.10874739,0,-0.0189345739781857,-5.67475672141882e-06,6.72726991979289e-06,-2.82015098491684e-05,0.0183499157428741,0.00134410848841071
1580784,-0.130405194,0.000229183,0,0,0.130405194,0,-0.0285876095294952,1.13495134428376e-05,0,-2.82015098491684e-05,0.0270840469747782,0.00144367211032659
1580792,-0.154813196,0.000343775,0,0,0.154813196,0,-0.0391813851892948,1.13495134428376e-05,6.72726991979289e-06,-1.88010089914314e-05,0.0387185700237751,0.0015100478194654
1580800,-0.182085987,0.000458366,0,0,0.182085987,0,-0.0514469146728516,1.70242692547617e-05,-6.72726991979289e-06,-2.82015098491684e-05,0.0508309938013554,0.0015100478194654
1580808,-0.212395455,0.000630254,0,0,0.212395455,0,-0.0663908496499062,0,1.34545398395858e-05,-1.88010089914314e-05,0.0645996108651161,0.00149345397949219
1580816,-0.24585619,0.000859437,0,0,0.24585619,0,-0.0836776345968246,0,6.72726991979289e-06,-2.82015098491684e-05,0.0809143111109734,0.0015100478194654
1580824,-0.282697376,0.001145916,0,0,0.282697376,0,-0.103463068604469,0,2.01818093046313e-05,-1.88010089914314e-05,0.0992230251431465,0.0015100478194654
1580832,-0.323033605,0.001546986,0,0,0.323033605,0,-0.125,0,4.03636186092626e-05,-1.88010089914314e-05,0.120596930384636,0.001559829688631
1580840,-0.366979468,0.001948057,0,0,0.366979468,0,-0.149469286203384,1.13495134428376e-05,4.03636186092626e-05,-1.88010089914314e-05,0.144846498966217,0.00162620551418513
1580848,-0.414821444,0.002521014,0,0,0.414821444,0,-0.174875169992447,5.67475672141882e-06,4.70908889838029e-05,-1.88010089914314e-05,0.171164244413376,0.00170917517971247
1580856,-0.466616828,0.003208564,0,0,0.466616828,0,-0.204864889383316,3.40485385095235e-05,4.03636186092626e-05,-1.88010089914314e-05,0.199830323457718,0.00180873868521303
1580864,-0.522537509,0.004010705,0,0,0.522537509,0,-0.238815292716026,5.67475690331776e-05,2.69090796791716e-05,-9.40050449571572e-06,0.233720406889915,0.0019746778998524
1580872,-0.582812669,0.004984733,0,0,0.582812669,0,-0.274599254131317,0.000124844649690203,-1.34545398395858e-05,-9.40050449571572e-06,0.269892901182175,0.00210742931813002
1580880,-0.647499604,0.006187944,0,0,0.647499604,0,-0.312684118747711,0.000170242696185596,-1.34545398395858e-05,-9.40050449571572e-06,0.309196472167969,0.0022733686491847
1580888,-0.716770202,0.007563043,0,0,0.716770202,0,-0.355730324983597,0.000255364051554352,-5.38181593583431e-05,-9.40050449571572e-06,0.351647645235062,0.00240612030029297
1580896,-0.79091094,0.009224621,0,0,0.79091094,0,-0.403606027364731,0.000329135858919472,-4.03636186092626e-05,-9.40050449571572e-06,0.396768480539322,0.00250568403862417
1580904,-0.86992182,0.011172677,0,0,0.86992182,0,-0.45188319683075,0.000505053321830928,-0.000121090859465767,9.40050449571572e-06,0.448744833469391,0.00253887171857059
1580912,-0.954032025,0.013464508,0,0,0.954032025,0,-0.506793439388275,0.000726368860341609,-0.000195090819033794,9.40050449571572e-06,0.504527866840363,0.00233974470756948
1580920,-1.043413441,0.016100114,0,0,1.043413441,0,-0.566545188426971,0.00102713087107986,-0.000262363522779197,9.40050449571572e-06,0.562370955944061,0.00225677504204214
1580928,-1.13818066,0.019194086,0,0,1.13818066,0,-0.627878844738007,0.00155488331802189,-0.000376727111870423,9.40050449571572e-06,0.628585517406464,0.00224018096923828
1580936,-1.23850557,0.022689129,0,0,1.23850557,0,-0.69612717628479,0.00216208212077618,-0.000511272461153567,1.88010089914314e-05,0.697947680950165,0.00238952622748911
1580944,-1.344560058,0.026757129,0,0,1.344560058,0,-0.769276976585388,0.00323461112566292,-0.000955272349528968,1.88010089914314e-05,0.768702447414398,0.00243930798023939
1580952,-1.456344124,0.031398087,0,0,1.456344124,0,-0.847915410995483,0.00467032426968217,-0.00169527204707265,2.82015098491684e-05,0.845084846019745,0.0025554655585438
1580960,-1.573800472,0.036669299,0,0,1.573800472,0,-0.930730164051056,0.00606063986197114,-0.00221327156759799,1.88010089914314e-05,0.925348281860352,0.00228996272198856
1580968,-1.696986398,0.042685356,0,0,1.696986398,0,-1.01845240592957,0.0085461838170886,-0.00344436219893396,2.82015098491684e-05,1.01378548145294,0.00225677504204214
1580976,-1.825901902,0.049388962,0,0,1.825901902,0,-1.11262190341949,0.0129441190510988,-0.00665326975286007,2.82015098491684e-05,1.10615301132202,0.00238952622748911
1580984,-1.960546983,0.056952005,0,0,1.960546983,0,-1.2109375,0.0162581764161587,-0.00763545138761401,2.82015098491684e-05,1.20520305633545,0.00260524731129408
1580992,-2.100864347,0.06543178,0,0,2.100864347,0,-1.31546759605408,0.0213881582021713,-0.0082409055903554,4.70025188405998e-05,1.30769717693329,0.002655029296875
1581000,-2.246911289,0.074828288,0,0,2.246911289,0,-1.42589330673218,0.0274431221187115,-0.00953254103660583,4.70025188405998e-05,1.41750824451447,0.0022733686491847
1581008,-2.398630514,0.085313416,0,0,2.398630514,0,-1.54053127765656,0.0327433422207832,-0.00686854217201471,3.76020179828629e-05,1.53176057338715,0.00240612030029297
1581016,-2.55602202,0.096887163,0,0,2.55602202,0,-1.6605920791626,0.0403304919600487,-0.00623617926612496,4.70025188405998e-05,1.65016567707062,0.00248908996582031
1581024,-2.719143104,0.109664122,5.72958e-05,0,2.719143104,0,-1.78652501106262,0.0479970909655094,-0.00492436112836003,4.70025188405998e-05,1.77805483341217,0.0023729323875159
1581032,-2.887936471,0.123701588,5.72958e-05,0,2.887936471,0,-1.9194084405899,0.0557374581694603,-0.00246218056418002,5.64030196983367e-05,1.91085493564606,0.00232315063476562
1581040,-3.062344823,0.139114153,5.72958e-05,0,3.062344823,0,-2.05706763267517,0.0646298006176949,-0.00086109054973349,5.64030196983367e-05,2.04806327819824,0.00267162336967885
1581048,-3.242482754,0.156016408,0.000114592,0,3.242482754,0,-2.19967007637024,0.074078269302845,0.000867817841935903,4.70025188405998e-05,2.19535684585571,0.00262184138409793
1581056,-3.428178376,0.174408353,0.000171887,0,3.428178376,0,-2.34939098358154,0.0837594047188759,0.00203836266882718,4.70025188405998e-05,2.34691882133484,0.00225677504204214
1581064,-3.619374392,0.194461876,0.000171887,0,3.619374392,0,-2.50518798828125,0.0940193608403206,0.00342418043874204,4.70025188405998e-05,2.50308656692505,0.00235633831471205
1581072,-3.815898916,0.216234272,0.000229183,0,3.815898916,0,-2.66369318962097,0.105397254228592,0.00449381629005075,4.70025188405998e-05,2.66476702690125,0.00202445965260267
1581080,-4.017580059,0.239725541,0.000286479,0,4.017580059,0,-2.83127617835999,0.118154108524323,0.00503872474655509,5.64030196983367e-05,2.83241271972656,0.00225677504204214
1581088,-4.22418864,0.265050276,0.00040107,0,4.22418864,0,-3.00391030311584,0.131864309310913,0.00550290662795305,4.70025188405998e-05,3.00441765785217,0.00233974470756948
1581096,-4.435610067,0.292380363,0.000458366,0,4.435610067,0,-3.18267416954041,0.147606089711189,0.0061016334220767,4.70025188405998e-05,3.18138241767883,0.00207424163818359
1581104,-4.651672451,0.32160121,0.000572958,0,4.651672451,0,-3.36583018302917,0.16568586230278,0.00697617884725332,4.70025188405998e-05,3.36435413360596,0.00235633831471205
1581112,-4.872203907,0.352942002,0.000687549,0,4.872203907,0,-3.55441498756409,0.185445368289948,0.00804581493139267,4.70025188405998e-05,3.55208873748779,0.00215721130371094
1581120,-5.09697525,0.386402737,0.000859437,0,5.09697525,0,-3.74832034111023,0.206947028636932,0.0102523593232036,5.64030196983367e-05,3.7450635433197,0.00258865370415151
1581128,-5.325871889,0.422040712,0.001031324,0,5.325871889,0,-3.94564151763916,0.230287298560143,0.0117592681199312,6.58035278320312e-05,3.94480323791504,0.00228996272198856
1581136,-5.558721937,0.459913222,0.001203211,0,5.558721937,0,-4.14967966079712,0.255403786897659,0.0113758137449622,5.64030196983367e-05,4.1493878364563,0.00228996272198856
1581144,-5.79529621,0.500077564,0.001432394,0,5.79529621,0,-4.35880470275879,0.281842440366745,0.0107905408367515,5.64030196983367e-05,4.36103391647339,0.00199127197265625
1581152,-6.035480118,0.542591032,0.001718873,0,6.035480118,0,-4.57165718078613,0.310465931892395,0.0117727220058441,6.58035278320312e-05,4.57342195510864,0.0022733686491847
1581160,-6.279101773,0.587510923,0.002005352,0,6.279101773,0,-4.79073476791382,0.340377569198608,0.0138783575966954,5.64030196983367e-05,4.7903003692627,0.00187511439435184
1581168,-6.525874695,0.634894533,0.002349127,0,6.525874695,0,-5.01441431045532,0.372269690036774,0.0163203570991755,4.70025188405998e-05,5.01391839981079,0.00217380537651479
1581176,-6.775741589,0.684741861,0.002692902,0,6.775741589,0,-5.24333715438843,0.40670982003212,0.016663447022438,4.70025188405998e-05,5.24282693862915,0.00190830230712891
1581184,-7.028473273,0.737167499,0.003151268,0,7.028473273,0,-5.47674179077148,0.443555980920792,0.017578125,2.82015098491684e-05,5.47592926025391,0.00245590205304325
1581192,-7.283955154,0.792114152,0.00366693,0,7.283955154,0,-5.71269845962524,0.481792479753494,0.020545082166791,2.82015098491684e-05,5.71010303497314,0.001953125
